ACSSF,2011e5,sc,000,0064,0003484,1601,703,9,29,72,6,4,5,0,11,25,1,87,145,46,58,43,58,51,20,33,0,898,66,62,28,51,36,40,63,199,20,25,74,79,77,12,14,26,20,2,4,0,26112,32917,18794,44155000,24930800,22409400,2521500,19224200,14614400,4609800,30688,25667,30482,31320,34375,52083,33663,32500,33983,31715,42750,51667,24950,14688,19145,30714,33304,62656,2708,1178,535,0,535,0,9,0,0,4,0,0,2,19,0,87,130,35,58,35,58,45,20,33,0,643,475,168,9,20,72,6,0,5,0,9,6,1,0,15,11,0,8,0,6,0,0,0,1530,509,0,509,0,0,0,0,8,37,28,136,16,25,65,39,77,12,14,26,20,2,4,0,1021,632,389,66,62,28,51,28,3,35,63,4,0,9,40,0,0,0,0,0,0,0,0
ACSSF,2011e5,sc,000,0064,0003485,2206,1171,123,240,40,33,30,20,17,24,13,69,71,57,52,69,36,50,69,41,79,38,1035,142,44,46,34,26,47,80,67,68,58,53,167,40,21,64,40,17,19,2,0,22677,24149,21158,60290400,36286400,30446900,5839500,24004000,19940700,4063300,30853,19464,24682,30881,34024,35238,37340,21250,45625,36402,38929,55417,24310,2499,16552,23661,33780,34622,3393,1675,626,0,626,23,0,14,0,0,0,0,24,13,45,65,57,52,34,36,50,69,41,71,32,1049,504,545,100,240,26,33,30,20,17,0,0,24,6,0,0,35,0,0,0,0,8,6,1718,646,0,646,0,0,8,0,0,25,72,60,44,56,53,156,33,21,56,24,17,19,2,0,1072,683,389,142,44,38,34,26,22,8,7,24,2,0,11,7,0,8,16,0,0,0,0
ACSSF,2011e5,sc,000,0064,0003486,1181,645,28,0,22,12,15,70,23,18,54,44,51,34,34,27,33,9,120,37,14,0,536,14,22,35,67,28,63,50,20,47,55,41,43,0,34,0,7,8,0,0,2,22563,28092,16950,32787700,22227700,19185500,3042200,10560100,7798700,2761400,24280,12939,21750,28713,47222,26154,32545,12804,28438,37946,62313,27019,17358,18000,15793,24954,13705,23125,2675,1342,430,0,430,0,0,5,0,0,0,17,18,22,38,30,26,34,27,33,9,120,37,14,0,912,697,215,28,0,17,12,15,70,6,0,32,6,21,8,0,0,0,0,0,0,0,0,1333,308,0,308,0,0,16,10,19,0,36,10,47,55,26,43,0,34,0,2,8,0,0,2,1025,797,228,14,22,19,57,9,63,14,10,0,0,15,0,0,0,0,5,0,0,0,0
ACSSF,2011e5,sc,000,0064,0003487,2767,1345,113,59,27,55,86,34,61,0,55,13,140,37,46,118,93,99,143,59,81,26,1422,240,162,75,59,17,56,63,49,97,59,164,95,39,36,85,68,43,15,0,0,25039,34493,19490,79416700,49662900,41844300,7818500,29753900,23013600,6740300,27193,20385,20423,30884,35357,50865,40412,21635,26048,45313,50917,60795,23623,15333,18821,26349,25536,49063,4764,2183,936,0,936,15,0,0,22,27,34,33,0,28,13,127,37,46,103,93,60,143,59,81,15,1247,838,409,98,59,27,33,59,0,28,0,27,0,13,0,0,15,0,39,0,0,0,11,2581,694,0,694,0,15,0,0,0,29,11,36,74,15,164,95,39,36,69,68,43,0,0,0,1887,1159,728,240,147,75,59,17,27,52,13,23,44,0,0,0,0,16,0,0,15,0,0
ACSSF,2011e5,sc,000,0064,0003488,2307,1274,277,65,13,28,25,53,33,64,64,0,77,110,43,152,19,78,61,85,27,0,1033,131,49,73,16,82,144,17,84,26,55,85,38,57,87,26,63,0,0,0,0,19992,27540,17634,56929500,35574200,31336000,4238200,21355300,15258700,6096600,24000,10815,23375,27578,21964,22159,31135,8375,32460,42983,60444,21676,18348,50050,13763,24135,16324,.,4161,2063,738,0,738,0,0,13,10,25,0,20,0,45,0,77,105,43,130,19,78,61,85,27,0,1325,789,536,277,65,0,18,0,53,13,64,19,0,0,5,0,22,0,0,0,0,0,0,2098,489,0,489,0,0,0,16,21,51,12,16,26,43,62,26,57,70,26,63,0,0,0,0,1609,1065,544,131,49,73,0,61,93,5,68,0,12,23,12,0,17,0,0,0,0,0,0
ACSSF,2011e5,sc,000,0064,0003489,1453,751,75,22,51,9,36,33,21,32,39,33,82,15,34,119,43,23,47,12,4,21,702,31,41,56,17,50,61,41,14,20,25,95,130,59,17,0,10,0,35,0,0,25687,27822,24500,39911900,23232200,20691700,2540400,16679800,13478300,3201500,29016,21638,28125,32642,28854,68786,36917,22026,38194,38875,48750,.,25500,10250,20795,31615,17125,68464,2567,1297,535,0,535,0,0,23,0,0,33,11,32,39,33,77,9,34,104,43,13,47,12,4,21,762,546,216,75,22,28,9,36,0,10,0,0,0,5,6,0,15,0,10,0,0,0,0,1270,430,0,430,0,0,0,5,21,33,17,0,15,25,88,130,34,17,0,10,0,35,0,0,840,568,272,31,41,56,12,29,28,24,14,5,0,7,0,25,0,0,0,0,0,0,0
ACSSF,2011e5,sc,000,0064,0003490,2557,1382,72,75,118,7,84,105,54,21,94,32,84,108,91,58,47,91,82,52,94,13,1175,108,44,19,42,137,106,48,29,103,57,76,121,46,68,35,38,71,12,6,9,22851,26510,21323,73223500,44198300,37831200,6367100,29025100,22789300,6235900,26867,13980,22464,31887,34661,56563,30531,14513,32366,31250,34746,2499,24145,12177,20411,32083,32400,58594,4042,2063,946,0,946,11,18,0,0,43,84,31,0,84,22,84,99,67,58,47,77,71,43,94,13,1117,681,436,61,57,118,7,41,21,23,21,10,10,0,9,24,0,0,14,11,9,0,0,1979,684,0,684,0,0,0,0,68,22,14,29,78,47,55,121,46,59,35,12,71,12,6,9,1295,804,491,108,44,19,42,69,84,34,0,25,10,21,0,0,9,0,26,0,0,0,0
ACSSF,2011e5,sc,000,0064,0003491,2474,1404,132,38,54,45,15,40,21,0,53,66,53,191,106,0,61,54,156,29,204,86,1070,213,101,29,0,15,0,16,0,38,0,110,89,92,68,81,47,27,36,51,57,33703,34904,30374,110248300,72538600,51289800,21248800,37709700,30435300,7274500,35854,29167,34180,32409,85054,48654,38254,26510,38309,50417,85904,94196,31552,30739,25944,25640,47083,36920,4261,2187,915,0,915,0,0,0,45,0,21,21,0,36,47,53,96,95,0,32,54,149,10,204,52,1272,783,489,132,38,54,0,15,19,0,0,17,19,0,95,11,0,29,0,7,19,0,34,2074,590,0,590,0,0,0,0,0,0,16,0,23,0,89,57,79,68,68,47,27,28,51,37,1484,1004,480,213,101,29,0,15,0,0,0,15,0,21,32,13,0,13,0,0,8,0,20
ACSSF,2011e5,sc,000,0064,0003492,1113,702,0,94,119,0,0,10,31,10,24,13,74,72,40,14,2,69,51,36,35,8,411,46,19,36,0,56,15,29,0,3,18,32,22,26,0,0,7,15,41,46,0,26351,27692,22708,34929500,22464400,14893800,7570600,12465100,10906100,1559000,31912,17750,30040,53279,61429,.,34286,17750,36351,53533,.,.,26250,.,15302,45000,75272,.,1833,917,360,0,360,0,0,23,0,0,0,31,0,24,13,40,54,40,0,2,19,51,28,35,0,557,215,342,0,94,96,0,0,10,0,10,0,0,34,18,0,14,0,50,0,8,0,8,916,253,0,253,0,0,19,0,42,0,0,0,3,18,14,22,26,0,0,7,15,41,46,0,663,505,158,46,19,17,0,14,15,29,0,0,0,18,0,0,0,0,0,0,0,0,0
ACSSF,2011e5,sc,000,0064,0003493,2436,1199,51,76,11,38,93,126,11,83,0,34,43,129,72,104,34,5,121,114,27,27,1237,40,51,95,91,103,46,17,62,86,55,147,97,52,58,133,33,26,14,31,0,25921,30931,23750,73186900,40729500,36231700,4497700,32457500,22530000,9927500,29386,13571,28015,27424,26979,47125,32125,12692,32981,36513,19375,61534,26569,14333,22636,25787,27257,46000,3729,1706,894,0,894,14,34,0,0,66,32,11,69,0,34,15,129,72,104,34,5,121,114,13,27,812,507,305,37,42,11,38,27,94,0,14,0,0,28,0,0,0,0,0,0,0,14,0,2023,615,0,615,0,0,0,0,35,0,0,43,38,55,137,32,37,31,103,33,26,14,31,0,1408,786,622,40,51,95,91,68,46,17,19,48,0,10,65,15,27,30,0,0,0,0,0
ACSSF,2011e5,sc,000,0064,0003494,2126,1078,64,71,29,8,22,79,52,37,31,94,50,137,25,85,7,25,44,18,117,83,1048,46,21,31,104,148,14,77,57,40,24,96,19,41,73,25,89,86,31,18,8,25854,30119,21625,73656200,43249900,36476700,6773100,30406300,23029700,7376600,31844,22375,22969,33777,51705,52466,34513,33107,28188,34565,75921,92014,26467,9118,12067,29306,41179,51486,3730,1623,681,0,681,0,0,0,0,0,0,31,27,22,85,32,112,25,76,7,25,44,18,94,83,942,545,397,64,71,29,8,22,79,21,10,9,9,18,25,0,9,0,0,0,0,23,0,2107,643,0,643,0,0,0,0,101,5,31,53,32,15,82,6,33,73,11,77,75,31,18,0,1464,1059,405,46,21,31,104,47,9,46,4,8,9,14,13,8,0,14,12,11,0,0,8
ACSSF,2011e5,sc,000,0064,0003495,3723,1802,91,71,31,34,37,44,91,75,36,17,33,89,111,64,51,128,163,123,245,268,1921,156,60,133,50,37,83,30,75,147,43,85,109,196,191,112,89,115,99,82,29,38336,50890,32050,173036900,107932500,93581600,14350900,65104400,51113100,13991300,41830,20912,32917,39082,61994,64000,55625,20857,39693,52583,74461,81652,36089,20950,20828,28259,43750,55114,5548,2590,1376,0,1376,0,0,14,0,12,12,73,61,36,17,33,56,111,64,51,110,130,113,245,238,1214,788,426,91,71,17,34,25,32,18,14,0,0,0,33,0,0,0,18,33,10,0,30,2958,1192,0,1192,0,0,45,11,25,59,19,54,45,23,50,99,150,176,103,79,65,78,82,29,1766,1037,729,156,60,88,39,12,24,11,21,102,20,35,10,46,15,9,10,50,21,0,0
ACSSF,2011e5,sc,000,0064,0003496,2145,1112,57,50,0,9,18,16,0,25,32,10,36,23,63,127,45,66,92,134,203,106,1033,22,30,60,15,24,35,41,12,0,12,89,79,49,202,44,48,129,33,76,33,43927,53250,41073,106297500,62966400,55968600,6997800,43331200,39903300,3427800,50308,84000,43552,47500,58682,61397,61901,82667,66439,51765,66974,73438,42301,.,41365,40625,44464,60294,2774,1369,857,0,857,0,0,0,0,0,0,0,19,14,0,36,23,63,127,36,66,92,116,174,91,512,257,255,57,50,0,9,18,16,0,6,18,10,0,0,0,0,9,0,0,18,29,15,1405,785,0,785,0,11,0,0,0,0,16,0,0,12,89,65,49,195,29,48,129,33,76,33,620,372,248,22,19,60,15,24,35,25,12,0,0,0,14,0,7,15,0,0,0,0,0
ACSSF,2011e5,sc,000,0064,0003497,2834,1539,69,42,62,52,50,97,32,127,103,25,92,173,90,43,34,136,66,68,72,106,1295,99,66,152,37,85,54,43,75,0,27,200,162,101,48,47,0,24,19,16,40,26485,30617,25193,100667100,65297700,56669700,8628100,35369300,26875400,8494000,29844,17000,28182,27664,34176,49096,32615,20972,43669,22784,33333,75313,26992,10208,12375,28724,34375,44861,4787,2221,1001,0,1001,0,0,0,6,0,12,32,53,103,22,92,107,90,18,34,136,66,52,72,106,1220,682,538,69,42,62,46,50,85,0,74,0,3,0,66,0,25,0,0,0,16,0,0,2566,650,0,650,0,0,0,0,38,0,29,31,0,27,140,130,101,21,47,0,11,19,16,40,1916,1271,645,99,66,152,37,47,54,14,44,0,0,60,32,0,27,0,0,13,0,0,0
ACSSF,2011e5,sc,000,0064,0003498,2716,1240,87,0,76,0,0,9,14,15,124,0,54,132,130,58,93,99,67,109,45,128,1476,148,130,56,33,141,64,34,77,117,114,32,77,93,40,33,101,61,87,38,0,30577,38359,21175,99314700,60260200,55223200,5037100,39054500,28632100,10422300,33845,2499,22050,32344,51228,56861,40061,.,35044,34363,53924,70000,23202,2499,18071,22853,50154,42344,4562,1956,967,0,967,0,0,44,0,0,9,0,0,63,0,54,117,98,58,93,99,67,92,45,128,989,716,273,87,0,32,0,0,0,14,15,61,0,0,15,32,0,0,0,0,17,0,0,2606,764,0,764,0,0,0,0,50,19,0,42,100,73,32,77,80,40,33,85,61,34,38,0,1842,1130,712,148,130,56,33,91,45,34,35,17,41,0,0,13,0,0,16,0,53,0,0
ACSSF,2011e5,sc,000,0064,0003499,2314,1174,51,80,0,47,98,0,12,136,132,81,37,175,33,70,51,17,80,12,49,13,1140,88,69,42,68,73,143,74,16,42,0,88,65,59,87,84,72,56,0,14,0,22299,23457,19531,63939700,35006500,29186500,5820000,28933200,24074000,4859200,27476,12192,23682,25673,42451,46875,29662,19434,24477,31146,55060,.,25938,2499,21458,15404,42188,42472,3384,1596,766,0,766,0,0,0,15,7,0,0,136,64,68,37,133,23,70,51,17,71,12,49,13,830,422,408,51,80,0,32,91,0,12,0,68,13,0,42,10,0,0,0,9,0,0,0,1788,724,0,724,0,0,0,0,47,116,50,0,42,0,78,54,59,87,49,72,56,0,14,0,1064,648,416,88,69,42,68,26,27,24,16,0,0,10,11,0,0,35,0,0,0,0,0
ACSSF,2011e5,sc,000,0064,0003500,1576,896,73,0,18,15,34,6,24,0,11,0,7,42,0,56,134,28,80,24,55,289,680,39,40,53,28,1,49,0,17,1,0,84,43,28,43,58,76,18,34,30,38,46610,55000,33370,95020800,68734900,59884400,8850500,26285900,17056100,9229800,47753,2499,33315,43816,49917,103171,56467,.,46061,48910,55956,116364,38170,2499,18897,40833,39911,51806,2229,1057,626,0,626,0,0,0,0,0,0,0,0,11,0,7,27,0,33,107,28,64,24,55,270,431,161,270,73,0,18,15,34,6,24,0,0,0,0,15,0,23,27,0,16,0,0,19,1172,328,0,328,15,0,0,0,0,0,0,17,0,0,62,43,18,43,0,38,18,18,18,38,844,492,352,24,40,53,28,1,49,0,0,1,0,22,0,10,0,58,38,0,16,12,0
ACSSF,2011e5,sc,000,0064,0003501,2761,1442,53,16,20,88,17,123,122,36,122,0,133,111,47,101,138,36,74,13,88,104,1319,36,47,51,12,74,55,25,0,44,50,198,222,50,111,59,67,134,0,74,10,30836,29719,31442,126147800,80763900,73636200,7127700,45383800,36653700,8730100,32279,21250,23250,36061,47125,55150,33561,21313,21831,60658,48032,38942,31699,14964,24688,30455,41964,55700,4036,2096,1092,0,1092,0,0,0,27,17,104,122,1,73,0,133,96,47,88,69,36,74,13,88,104,1004,654,350,53,16,20,61,0,19,0,35,49,0,0,15,0,13,69,0,0,0,0,0,1940,878,0,878,0,0,15,0,36,8,12,0,0,50,161,126,50,111,59,47,119,0,74,10,1062,621,441,36,47,36,12,38,47,13,0,44,0,37,96,0,0,0,20,15,0,0,0
ACSSF,2011e5,sc,000,0064,0003502,1323,706,71,31,23,29,0,0,51,17,21,0,0,150,36,34,11,58,35,91,48,0,617,63,18,28,14,18,44,0,13,36,0,38,132,40,44,10,35,42,26,0,16,33108,34107,31404,45165200,25820500,22707600,3112900,19344600,17086300,2258400,34347,12292,36810,31636,63942,52440,35048,9569,37333,32757,65313,51726,32038,20625,36250,30669,.,60357,1965,915,495,0,495,0,0,0,0,0,0,29,17,21,0,0,150,25,34,11,58,35,79,36,0,420,209,211,71,31,23,29,0,0,22,0,0,0,0,0,11,0,0,0,0,12,12,0,1050,408,0,408,0,0,17,0,0,0,0,0,29,0,38,121,40,44,0,35,42,26,0,16,642,433,209,63,18,11,14,18,44,0,13,7,0,0,11,0,0,10,0,0,0,0,0
ACSSF,2011e5,sc,000,0064,0003503,2890,1636,70,86,73,28,77,65,81,148,65,112,60,91,69,210,83,140,41,57,27,53,1254,41,103,21,24,161,31,94,62,123,46,124,74,139,73,32,19,32,0,24,31,23956,25542,21829,87120900,53628100,46421500,7206600,33492800,25232000,8260900,27241,19577,31484,26781,24531,63816,37903,19250,34135,42813,24955,139643,23723,23185,22216,25152,20917,49773,4972,2436,1094,0,1094,0,0,0,7,0,30,61,70,51,98,60,72,69,198,69,131,41,57,27,53,1342,800,542,70,86,73,21,77,35,20,78,14,14,0,19,0,12,14,9,0,0,0,0,2536,726,0,726,0,0,0,12,29,18,38,52,111,31,85,74,75,73,32,19,32,0,14,31,1810,1282,528,41,103,21,12,132,13,56,10,12,15,39,0,64,0,0,0,0,0,10,0
ACSSF,2011e5,sc,000,0064,0003504,2163,1158,55,59,24,36,42,22,48,32,31,43,50,140,114,80,93,47,67,90,75,10,1005,61,136,31,66,39,20,40,26,69,30,179,87,21,11,52,53,22,0,56,6,28761,34830,23708,69125300,42723100,36690200,6032900,26402100,19748500,6653700,30885,13649,28672,32438,38807,52206,37781,15819,37993,42572,40625,82670,27331,10125,25505,29234,36250,51250,3593,1765,791,0,791,0,0,0,0,6,0,48,8,0,27,50,121,114,80,69,47,59,80,72,10,974,607,367,55,59,24,36,36,22,0,24,31,16,0,19,0,0,24,0,8,10,3,0,1828,572,0,572,6,26,4,0,10,20,31,26,44,12,128,80,12,11,38,53,15,0,56,0,1256,823,433,55,110,27,66,29,0,9,0,25,18,51,7,9,0,14,0,7,0,0,6
ACSSF,2011e5,sc,000,0064,0003505,2550,1346,94,10,21,10,23,72,14,138,41,26,81,128,174,40,99,29,112,52,155,27,1204,182,29,7,108,58,80,86,53,107,6,129,70,30,35,53,49,89,19,14,0,27052,35560,19953,82312100,53183600,46858500,6325100,29128500,22925700,6202700,30044,19264,27750,27436,57639,46875,37827,19980,38782,41645,39635,112708,21051,17547,13464,25216,57963,46302,4379,2049,1070,0,1070,0,0,0,0,23,39,0,138,41,26,53,117,174,40,99,29,112,47,105,27,979,703,276,94,10,21,10,0,33,14,0,0,0,28,11,0,0,0,0,0,5,50,0,2330,708,0,708,0,0,0,0,41,51,86,53,86,0,78,68,30,13,53,49,67,19,14,0,1622,1126,496,182,29,7,108,17,29,0,0,21,6,51,2,0,22,0,0,22,0,0,0
ACSSF,2011e5,sc,000,0064,0003506,1316,745,16,0,34,15,83,54,21,44,0,23,29,62,31,52,68,72,70,65,6,0,571,125,1,0,0,77,0,161,0,44,0,15,29,29,90,0,0,0,0,0,0,21534,33988,16281,36281000,25535200,22382400,3152900,10745800,7121700,3624100,31571,18869,30864,44659,34702,.,42361,22813,42721,52803,34107,.,16702,.,15917,17112,40500,.,2166,1071,527,0,527,0,0,0,0,26,0,21,44,0,23,0,62,31,52,68,59,70,65,6,0,544,326,218,16,0,34,15,57,54,0,0,0,0,29,0,0,0,0,13,0,0,0,0,1095,273,0,273,0,0,0,0,17,0,110,0,38,0,0,14,29,65,0,0,0,0,0,0,822,524,298,125,1,0,0,60,0,51,0,6,0,15,15,0,25,0,0,0,0,0,0
